"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.843577250E-1,-1.993353665E-2,-4.773478031E0,2.375468731E0,5.331917249E0
8.893953820E-1,-2.683259547E-2,-4.618829727E0,2.639571667E0,5.319929193E0
8.944330900E-1,-2.487604320E-2,-4.429574490E0,3.048801899E0,5.377447535E0
8.994707460E-1,-5.500735343E-2,-4.261006355E0,3.410050392E0,5.457805845E0
9.045084550E-1,-7.869613171E-2,-4.075196743E0,3.693098068E0,5.500217715E0
9.095461630E-1,-5.739417672E-2,-3.913105965E0,3.925072670E0,5.542732886E0
9.145838190E-1,-5.070477724E-2,-3.727324247E0,4.101893902E0,5.542657359E0
9.196215270E-1,-5.634818971E-2,-3.577826500E0,4.281341553E0,5.579776257E0
9.246591840E-1,-5.798186362E-2,-3.367032766E0,4.432696342E0,5.566782591E0
9.296968920E-1,-7.721361518E-2,-3.197865963E0,4.556324959E0,5.567082341E0
9.347345480E-1,-8.043736219E-2,-3.024814129E0,4.531023026E0,5.448498907E0
9.397722570E-1,-6.015889347E-2,-2.809617519E0,4.474264145E0,5.283617069E0
9.448099130E-1,-5.905912817E-2,-2.609355450E0,4.464723587E0,5.171651627E0
9.498476210E-1,-5.806389451E-2,-2.406916142E0,4.573500633E0,5.168512820E0
9.548852770E-1,-6.445349008E-2,-2.163888931E0,4.752313614E0,5.222169496E0
9.599229860E-1,-5.685313791E-2,-1.913536191E0,5.012717247E0,5.365835185E0
9.649606940E-1,-6.391960382E-2,-1.681705117E0,5.275718689E0,5.537637177E0
9.699983500E-1,-5.939123034E-2,-1.418224812E0,5.567667007E0,5.745764078E0
9.750360590E-1,-6.456528604E-2,-1.123109698E0,5.871884346E0,5.978676262E0
9.800737150E-1,-7.698319852E-2,-8.796983957E-1,6.193214417E0,6.255853298E0
9.851114230E-1,-3.955758736E-2,-6.043515205E-1,6.422231674E0,6.450725947E0
9.901490800E-1,-4.797171056E-2,-3.283715248E-1,6.676361084E0,6.684603688E0
9.951867880E-1,-4.250272736E-2,-8.513689041E-2,6.803257942E0,6.803923383E0
