"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.340746520E0,6.570935249E-2,2.261289507E-1,2.448368073E-1,3.397014624E-1
1.345784436E0,8.379867673E-2,2.730527520E-1,1.787939072E-1,3.369677801E-1
1.350822301E0,8.782495558E-2,3.400627673E-1,2.015495300E-1,4.049421212E-1
1.355860217E0,9.205928445E-2,4.200493395E-1,2.602796555E-1,5.026548105E-1
1.360898134E0,9.858210385E-2,4.847672880E-1,3.930006027E-1,6.317968253E-1
1.365935999E0,1.050587595E-1,5.346086621E-1,5.016374588E-1,7.405969920E-1
1.370973915E0,1.329247057E-1,6.226487160E-1,5.886745453E-1,8.671205921E-1
1.376011832E0,1.368736029E-1,6.703397632E-1,6.279630661E-1,9.286696903E-1
1.381049749E0,1.408155710E-1,7.496291399E-1,6.602458954E-1,1.008809950E0
1.386087613E0,1.375344247E-1,8.414695263E-1,6.402454376E-1,1.066255552E0
1.391125530E0,1.485527903E-1,8.718434572E-1,5.991735458E-1,1.068263958E0
1.396163447E0,1.618623435E-1,9.456253052E-1,5.204133987E-1,1.091437924E0
1.401201311E0,1.395009309E-1,9.859613180E-1,4.088573456E-1,1.076449980E0
1.406239228E0,1.698232442E-1,9.996746182E-1,3.457040787E-1,1.071307886E0
1.411277145E0,1.786582768E-1,1.036468148E0,2.687244415E-1,1.085540339E0
1.416315061E0,1.850409806E-1,1.100633621E0,2.304077148E-1,1.139614956E0
1.421352926E0,1.842710376E-1,1.146538377E0,1.947984695E-1,1.177477180E0
1.426390842E0,1.860021949E-1,1.197892427E0,1.690053940E-1,1.223971367E0
1.431428759E0,1.831523180E-1,1.271373987E0,1.648960114E-1,1.295039490E0
1.436466624E0,1.922848374E-1,1.300292492E0,1.919260025E-1,1.328371038E0
1.441504540E0,2.036065757E-1,1.361358881E0,2.380609512E-1,1.396934736E0
1.446542457E0,1.980565488E-1,1.426195741E0,2.555351257E-1,1.462381239E0
1.451580374E0,2.236052305E-1,1.480717659E0,2.396926880E-1,1.516567397E0
1.456618238E0,2.347566485E-1,1.508563280E0,2.312269211E-1,1.544130740E0
1.461656155E0,2.148997337E-1,1.569560528E0,2.372751236E-1,1.601874412E0
1.466694072E0,2.356129289E-1,1.625541449E0,2.339391708E-1,1.659103972E0
1.471731936E0,2.299530804E-1,1.671722412E0,1.926174164E-1,1.698421535E0
1.476769853E0,2.434501648E-1,1.691139102E0,1.563501358E-1,1.715711167E0
1.481807770E0,2.377803326E-1,1.733711839E0,1.203107834E-1,1.754072664E0
1.486845686E0,2.296255529E-1,1.782330751E0,7.729244232E-2,1.798723137E0
1.491883551E0,2.357422709E-1,1.777028322E0,2.726650238E-2,1.792804378E0
1.496921467E0,2.477061749E-1,1.830392480E0,-2.964115143E-2,1.847315235E0
1.501959384E0,2.500295639E-1,1.831759572E0,-1.075649261E-1,1.851871520E0
1.506997249E0,2.451612353E-1,1.857504964E0,-1.469917297E-1,1.879370983E0
1.512035165E0,2.592373192E-1,1.876622558E0,-1.601200104E-1,1.901198209E0
1.517073082E0,2.707515955E-1,1.893949151E0,-1.970367432E-1,1.923323501E0
1.522110947E0,2.537153661E-1,1.921608925E0,-1.910457611E-1,1.947678318E0
1.527148863E0,2.606264651E-1,1.928803444E0,-1.828527451E-1,1.954902557E0
1.532186780E0,2.603650987E-1,1.946717858E0,-1.439723969E-1,1.969321826E0
1.537224697E0,2.623381615E-1,1.992062926E0,-1.031303406E-1,2.011907523E0
