"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.488893760E-1,-1.044575423E-1,-4.705041051E-1,3.200073242E-1,5.785241383E-1
8.539269280E-1,-8.805194497E-2,-4.495501518E-1,3.450899124E-1,5.735290155E-1
8.589645320E-1,-1.048437953E-1,-4.231380820E-1,3.248243332E-1,5.436440980E-1
8.640020840E-1,-9.992363304E-2,-3.938310444E-1,3.475475311E-1,5.346745836E-1
8.690396360E-1,-9.004589915E-2,-3.593546152E-1,3.749380112E-1,5.270887171E-1
8.740771880E-1,-9.452442080E-2,-3.555809855E-1,3.665285110E-1,5.193417495E-1
8.791147400E-1,-8.947364986E-2,-3.111104369E-1,3.749008179E-1,4.953239962E-1
8.841522930E-1,-8.691133559E-2,-2.833884656E-1,3.618822098E-1,4.677834290E-1
8.891898450E-1,-7.471030205E-2,-2.677960992E-1,3.157062531E-1,4.206742424E-1
8.942274490E-1,-8.384033293E-2,-2.334093899E-1,2.579851151E-1,3.578623538E-1
8.992650010E-1,-5.457989872E-2,-1.899793148E-1,2.173471451E-1,2.937871455E-1
9.043025530E-1,-8.965732157E-2,-1.852505505E-1,2.127342224E-1,2.959933296E-1
9.093401050E-1,-7.444619387E-2,-1.643139124E-1,2.058553696E-1,2.737110352E-1
9.143776570E-1,-6.886436045E-2,-1.344624758E-1,2.133855820E-1,2.614495441E-1
9.194152090E-1,-6.089945138E-2,-8.616025746E-2,1.923885345E-1,2.194212418E-1
9.244528130E-1,-7.663178444E-2,-6.944228709E-2,1.620578766E-1,1.922431195E-1
9.294903650E-1,-5.400151014E-2,-3.169700503E-2,2.248125076E-1,2.333699355E-1
9.345279180E-1,-3.610440344E-2,-2.767723799E-2,2.182407379E-1,2.229317769E-1
9.395654700E-1,-3.491047770E-2,2.146381140E-2,2.736721039E-1,2.767234307E-1
9.446030220E-1,-4.556575418E-2,3.932060301E-2,3.217163086E-1,3.272976184E-1
9.496405740E-1,-4.428632557E-2,7.868804038E-2,3.790836334E-1,3.896889625E-1
9.546781260E-1,-4.045397043E-2,9.171331674E-2,3.803243637E-1,3.933121888E-1
9.597157300E-1,-2.466233075E-2,1.168034524E-1,3.863534927E-1,4.043764316E-1
9.647532820E-1,-2.075193822E-2,1.539764404E-1,4.279956818E-1,4.553237208E-1
9.697908340E-1,-3.580656648E-2,2.174077779E-1,4.218606949E-1,4.759356028E-1
9.748283860E-1,-2.221612632E-2,2.428070605E-1,4.182081223E-1,4.840938529E-1
9.798659380E-1,-2.292420715E-2,2.400182188E-1,4.193935394E-1,4.837615172E-1
9.849034900E-1,-1.163593680E-2,2.875627875E-1,3.850164413E-1,4.806926377E-1
9.899410430E-1,-2.646858990E-2,3.137659431E-1,3.913536072E-1,5.023019999E-1
9.949786470E-1,1.357648522E-2,3.045015931E-1,3.359766006E-1,4.536362170E-1
1.000016199E0,-1.784866303E-2,3.834591210E-1,3.262357712E-1,5.037750000E-1
1.005053751E0,8.717551827E-4,4.073339105E-1,3.118991852E-1,5.130329193E-1
1.010091303E0,5.593225360E-4,4.002061784E-1,2.787570953E-1,4.877200183E-1
1.015128855E0,1.217531413E-2,4.358714819E-1,2.602024078E-1,5.077769983E-1
1.020166407E0,1.196683943E-2,4.260685444E-1,2.584848404E-1,4.984897416E-1
1.025203959E0,2.620916814E-2,5.016645789E-1,2.520971298E-1,5.620562544E-1
1.030241563E0,4.044313729E-2,5.146296024E-1,2.481918335E-1,5.727813381E-1
1.035279115E0,3.561547399E-2,5.533589125E-1,2.609958649E-1,6.128567447E-1
1.040316668E0,4.031251371E-2,5.819957256E-1,2.832431793E-1,6.485143191E-1
1.045354220E0,5.207950622E-2,6.101211309E-1,2.887363434E-1,6.769998120E-1
1.050391772E0,5.192621052E-2,5.688899755E-1,2.894830704E-1,6.404159458E-1
1.055429324E0,4.223228619E-2,6.535595655E-1,3.282575607E-1,7.325822124E-1
1.060466928E0,6.115470827E-2,6.589355469E-1,3.192710876E-1,7.347584506E-1
1.065504480E0,6.325028837E-2,6.736112833E-1,3.175277710E-1,7.473798534E-1
1.070542032E0,6.293672323E-2,6.903876662E-1,3.205909729E-1,7.637897176E-1
1.075579584E0,7.447684556E-2,7.163996696E-1,3.094301224E-1,7.839147197E-1
1.080617136E0,8.355478197E-2,7.516304255E-1,3.007812500E-1,8.138790195E-1
1.085654688E0,9.497252107E-2,7.936592102E-1,2.827548981E-1,8.478591004E-1
1.090692293E0,1.063916385E-1,8.020988107E-1,2.578020096E-1,8.492017187E-1
1.095729845E0,8.929120749E-2,8.343585730E-1,2.758464813E-1,8.832997392E-1
1.100767397E0,8.898984641E-2,8.616905808E-1,2.629289627E-1,9.052963544E-1
1.105804949E0,6.967583299E-2,8.865095973E-1,2.525463104E-1,9.244098803E-1
1.110842501E0,1.004110575E-1,9.183329940E-1,2.470474243E-1,9.562689466E-1
1.115880053E0,1.095581129E-1,9.191461802E-1,2.463970184E-1,9.578852600E-1
1.120917657E0,1.210344061E-1,9.579979777E-1,2.434282303E-1,9.958246613E-1
1.125955209E0,9.683308005E-2,9.419488311E-1,2.096672058E-1,9.698477112E-1
1.130992761E0,1.132573634E-1,9.473983049E-1,2.165946960E-1,9.784191540E-1
1.136030313E0,1.390759200E-1,1.002657175E0,2.021446228E-1,1.032243174E0
1.141067865E0,1.290063113E-1,9.884819388E-1,2.163419724E-1,1.020070106E0
1.146105418E0,1.380389482E-1,1.038404226E0,2.209606171E-1,1.070589409E0
1.151143022E0,1.445597857E-1,1.044962883E0,1.970796585E-1,1.073166040E0
1.156180574E0,1.558017880E-1,1.058405876E0,1.876735687E-1,1.086148500E0
1.161218126E0,1.408005059E-1,1.083333254E0,1.997346878E-1,1.110553766E0
1.166255678E0,1.520006806E-1,1.079259872E0,1.974649429E-1,1.107654496E0
1.171293230E0,1.535775959E-1,1.117590666E0,1.857309341E-1,1.143280785E0
1.176330782E0,1.550723761E-1,1.131496668E0,1.693534851E-1,1.154561715E0
1.181368386E0,1.707344353E-1,1.137800097E0,1.578674316E-1,1.161318834E0
1.186405938E0,1.862254441E-1,1.155557513E0,1.203632355E-1,1.176639448E0
1.191443490E0,1.588438749E-1,1.203666210E0,1.045427322E-1,1.218594643E0
1.196481043E0,1.696394831E-1,1.198837996E0,1.031017303E-1,1.215162565E0
1.201518595E0,1.921126544E-1,1.243633032E0,1.016778946E-1,1.262485162E0
1.206556147E0,1.740195453E-1,1.221245050E0,1.073865891E-1,1.238246403E0
1.211593751E0,1.797796786E-1,1.246343613E0,8.931541443E-2,1.262406581E0
1.216631303E0,1.949763298E-1,1.261492491E0,9.276580811E-2,1.279837712E0
1.221668855E0,1.981880069E-1,1.266835928E0,1.175622940E-1,1.287622867E0
1.226706407E0,2.013652921E-1,1.281508923E0,1.065521240E-1,1.301601496E0
1.231743959E0,2.092154771E-1,1.295998335E0,1.146430969E-1,1.317773061E0
1.236781511E0,2.098037004E-1,1.307870984E0,1.155538559E-1,1.329622803E0
1.241819115E0,2.245601714E-1,1.314774632E0,1.069679260E-1,1.338096313E0
1.246856668E0,2.154073864E-1,1.340522051E0,1.008415222E-1,1.361458308E0
1.251894220E0,2.086268812E-1,1.354062796E0,8.290195465E-2,1.372546525E0
1.256931772E0,2.137581110E-1,1.388766289E0,5.325222015E-2,1.406129487E0
1.261969324E0,2.235157192E-1,1.387356043E0,4.758930206E-2,1.406051496E0
1.267006876E0,2.164604366E-1,1.423762083E0,1.822948456E-2,1.440238141E0
1.272044480E0,2.236890793E-1,1.402612686E0,1.522064209E-2,1.420419241E0
1.277082032E0,2.260375321E-1,1.419351816E0,-2.338790894E-2,1.437428098E0
1.282119584E0,2.331000417E-1,1.414220214E0,-1.658439636E-2,1.433397881E0
1.287157136E0,2.305290401E-1,1.430165529E0,-2.173042297E-2,1.448788905E0
1.292194688E0,2.349845171E-1,1.405225158E0,-1.261520386E-2,1.424792831E0
1.297232293E0,2.346061766E-1,1.429957151E0,-1.072597504E-2,1.449114405E0
1.302269845E0,2.507652044E-1,1.446908474E0,-3.025531769E-2,1.468789537E0
1.307307397E0,2.358165234E-1,1.460891485E0,-5.440902710E-2,1.480801711E0
1.312344949E0,2.422805578E-1,1.460060596E0,-3.329181671E-2,1.480400337E0
1.317382501E0,2.557038665E-1,1.470715523E0,-5.274295807E-2,1.493710292E0
1.322420053E0,2.522567511E-1,1.473737240E0,-5.782508850E-2,1.496288295E0
1.327457657E0,2.535311580E-1,1.476222754E0,-4.629516602E-2,1.498550936E0
1.332495209E0,2.689635158E-1,1.466545105E0,-8.711814880E-2,1.493547954E0
1.337532761E0,2.319833487E-1,1.492109060E0,-8.016109467E-2,1.512161209E0
1.342570313E0,2.474900484E-1,1.476768970E0,-8.516502380E-2,1.499783650E0
1.347607865E0,2.746587396E-1,1.468378305E0,-7.353782654E-2,1.495653731E0
1.352645470E0,2.564128041E-1,1.464535236E0,-7.865238190E-2,1.488891259E0
1.357683022E0,2.618638873E-1,1.493661404E0,-8.850479126E-2,1.519022772E0
1.362720574E0,2.695613205E-1,1.489066958E0,-9.355163574E-2,1.516158178E0
1.367758126E0,2.652776539E-1,1.489018321E0,-1.033287048E-1,1.515989649E0
1.372795678E0,2.561721802E-1,1.474485040E0,-1.011800766E-1,1.499989242E0
1.377833230E0,2.470934391E-1,1.509689808E0,-1.275663376E-1,1.535086856E0
1.382870834E0,2.593218684E-1,1.489695430E0,-1.442680359E-1,1.518964638E0
1.387908386E0,2.737973332E-1,1.490995526E0,-1.276197433E-1,1.521288743E0
1.392945938E0,2.808972001E-1,1.499106526E0,-1.443815231E-1,1.532014895E0
1.397983490E0,2.807607353E-1,1.480675101E0,-1.539192200E-1,1.514898172E0
1.403021043E0,2.639279366E-1,1.514298797E0,-1.515445709E-1,1.544579088E0
1.408058595E0,2.827427387E-1,1.490272880E0,-1.563549042E-1,1.524894609E0
1.413096199E0,2.680847943E-1,1.485080957E0,-1.492948532E-1,1.516451074E0
1.418133751E0,2.676863670E-1,1.479513288E0,-1.660823822E-1,1.512679383E0
1.423171303E0,2.718963027E-1,1.504437685E0,-1.542882919E-1,1.536575812E0
1.428208855E0,2.688151002E-1,1.493092895E0,-1.640100479E-1,1.525938153E0
1.433246407E0,2.776166797E-1,1.476675272E0,-1.926898956E-1,1.514849919E0
1.438283959E0,2.767422497E-1,1.490749955E0,-1.974468231E-1,1.529021566E0
1.443321563E0,2.686172128E-1,1.473365307E0,-1.879720688E-1,1.509401879E0
1.448359115E0,2.747025788E-1,1.462769032E0,-2.071189880E-1,1.502681943E0
1.453396668E0,2.711658180E-1,1.473120689E0,-2.119169235E-1,1.512786915E0
1.458434220E0,2.628031969E-1,1.437889576E0,-2.333364487E-1,1.480215475E0
1.463471772E0,2.758364677E-1,1.449896812E0,-2.142744064E-1,1.491375219E0
1.468509376E0,2.673234344E-1,1.428207517E0,-2.191514969E-1,1.469444081E0
1.473546928E0,2.872953713E-1,1.446642160E0,-2.192840576E-1,1.491106190E0
1.478584480E0,2.595457435E-1,1.421770811E0,-2.123365402E-1,1.460781653E0
1.483622032E0,2.651666403E-1,1.451324105E0,-1.746253967E-1,1.485647682E0
1.488659584E0,2.540507019E-1,1.428042412E0,-1.942424774E-1,1.463412802E0
1.493697188E0,2.500549853E-1,1.423649192E0,-1.899881363E-1,1.457875169E0
1.498734740E0,2.554920018E-1,1.395223141E0,-1.810550690E-1,1.429931716E0
1.503772293E0,2.607842684E-1,1.383355141E0,-1.746015549E-1,1.418508224E0
1.508809845E0,2.494039237E-1,1.387877464E0,-1.896009445E-1,1.422798191E0
1.513847397E0,2.521782219E-1,1.356391907E0,-1.665239334E-1,1.389648546E0
1.518884949E0,2.691387534E-1,1.341429949E0,-1.887817383E-1,1.381125816E0
1.523922553E0,2.503080368E-1,1.316768408E0,-1.942644119E-1,1.354352914E0
1.528960105E0,2.505280972E-1,1.306200027E0,-1.902379990E-1,1.343545063E0
1.533997657E0,2.340660095E-1,1.304798603E0,-2.100219727E-1,1.342160765E0
1.539035209E0,2.461677343E-1,1.295898914E0,-2.154293060E-1,1.336548666E0
1.544072761E0,2.485772669E-1,1.291404486E0,-2.184524536E-1,1.333130780E0
1.549110365E0,2.533089221E-1,1.281752229E0,-2.001199722E-1,1.321779932E0
1.554147918E0,2.413507998E-1,1.283603907E0,-2.199583054E-1,1.324488903E0
1.559185470E0,2.602662444E-1,1.256473780E0,-2.088050842E-1,1.300024784E0
1.564223022E0,2.291325331E-1,1.245712161E0,-2.025260925E-1,1.282699234E0
1.569260574E0,2.243196666E-1,1.272519708E0,-2.082033157E-1,1.308806456E0
1.574298178E0,2.384503335E-1,1.208498955E0,-2.043638229E-1,1.248636399E0
1.579335730E0,2.286963165E-1,1.218133450E0,-1.697216034E-1,1.250982226E0
1.584373282E0,2.355543375E-1,1.198750973E0,-1.591358185E-1,1.231995921E0
1.589410834E0,2.185282707E-1,1.176738501E0,-1.676559448E-1,1.208543181E0
1.594448386E0,2.063394636E-1,1.171081066E0,-1.523838043E-1,1.198844302E0
1.599485990E0,2.226858437E-1,1.136563540E0,-1.253890991E-1,1.164941239E0
