"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.079741462E0,-9.653696418E-2,-1.199045181E-1,6.821250916E-2,1.683728759E-1
1.084779170E0,-1.834549010E-1,-1.099276543E-1,4.914236069E-2,2.194419319E-1
1.089816931E0,-2.527238727E-1,-1.259198189E-1,-7.960796356E-3,2.824686370E-1
1.094854691E0,-2.475840747E-1,-1.131539345E-1,-2.434539795E-2,2.733027357E-1
1.099892400E0,-1.853960156E-1,-6.011247635E-2,-4.298305511E-2,1.995814006E-1
1.104930160E0,-1.002491713E-1,-5.494213104E-2,-1.166772842E-2,1.149115746E-1
1.109967920E0,-3.522095084E-2,-1.423645020E-2,9.905338287E-3,3.925949081E-2
1.115005629E0,7.377415895E-3,4.638671875E-3,4.326677322E-2,4.413566820E-2
1.120043389E0,7.309095562E-2,2.557182312E-2,2.425909042E-2,8.114622233E-2
1.125081150E0,7.402943075E-2,5.329656601E-2,-6.319999695E-3,9.143753584E-2
1.130118858E0,8.680759370E-2,4.979658127E-2,2.045631409E-2,1.021455756E-1
1.135156618E0,7.096491754E-2,9.143733978E-2,6.647586823E-3,1.159353140E-1
1.140194379E0,4.819308221E-2,7.599258423E-2,2.359247208E-2,9.302715071E-2
1.145232087E0,-4.962444305E-3,4.448127747E-2,6.137752533E-2,7.596321817E-2
1.150269847E0,-6.910797954E-2,6.600856781E-3,8.890485764E-2,1.127987494E-1
1.155307556E0,-1.392398775E-1,-4.943799973E-2,1.086144447E-1,1.833819972E-1
1.160345316E0,-1.440444589E-1,-1.187977791E-1,1.111354828E-1,2.172850984E-1
1.165383077E0,-1.386935711E-1,-1.942873001E-1,1.203942299E-1,2.673541326E-1
1.170420785E0,-1.304141283E-1,-2.499155998E-1,9.139013290E-2,2.963406963E-1
1.175458545E0,-1.146737039E-1,-3.098106384E-1,3.176450729E-2,3.318759919E-1
1.180496306E0,-6.554064155E-2,-3.051791191E-1,-1.778268814E-2,3.126437180E-1
1.185534014E0,4.266022146E-2,-4.027781487E-1,-6.918621063E-2,4.108976311E-1
1.190571775E0,1.071776003E-1,-4.402961731E-1,-7.022333145E-2,4.585619634E-1
1.195609535E0,1.212499291E-1,-4.467420578E-1,-1.233844757E-1,4.790654865E-1
1.200647243E0,1.234759241E-1,-4.889807701E-1,-1.972436905E-1,5.415289197E-1
1.205685004E0,1.520497352E-1,-5.074257851E-1,-2.820677757E-1,6.001352176E-1
1.210722764E0,1.450017989E-1,-5.521101952E-1,-3.041863441E-1,6.468234081E-1
1.215760472E0,1.192430109E-1,-5.799698830E-1,-2.025003433E-1,6.257718033E-1
1.220798233E0,6.780035794E-2,-5.837979317E-1,-9.695529938E-2,5.956653789E-1
1.225835993E0,-2.565044165E-2,-6.111006737E-1,3.848075867E-4,6.116388858E-1
1.230873702E0,-9.406590462E-2,-5.999746323E-1,5.637836456E-2,6.099151365E-1
1.235911462E0,-1.732641757E-1,-6.147108078E-1,7.362699509E-2,6.428925153E-1
1.240949170E0,-1.993316114E-1,-5.459284782E-1,1.355814934E-1,5.967858376E-1
1.245986931E0,-1.493428648E-1,-4.989514351E-1,1.375427246E-1,5.386778508E-1
1.251024691E0,-5.709049106E-2,-4.028835297E-1,2.587985992E-2,4.077305848E-1
1.256062400E0,2.438735962E-2,-2.621164322E-1,-2.183694839E-1,3.420306987E-1
1.261100160E0,6.795066595E-2,-2.293887138E-1,-1.949090958E-1,3.085871524E-1
1.266137920E0,4.859301448E-2,-4.240899086E-1,4.099321365E-2,4.288286082E-1
1.271175629E0,-1.677399874E-2,-7.484741211E-1,-2.334117889E-3,7.486656965E-1
1.276213389E0,-5.523243546E-2,-1.100857735E0,-2.425999641E-1,1.128624436E0
1.281251150E0,-6.302347779E-2,-1.584851265E0,-5.480799675E-1,1.678129060E0
1.286288858E0,-1.107096076E-1,-2.175514698E0,-7.877068520E-1,2.316377107E0
1.291326618E0,-2.144793272E-1,-2.903259039E0,-1.089828014E0,3.108478652E0
1.296364379E0,-3.144446909E-1,-3.674520493E0,-9.955534935E-1,3.819961135E0
1.301402087E0,-6.763870120E-1,-4.371195793E0,-1.394338131E0,4.637782970E0
1.306439847E0,-9.114813805E-1,-5.272445679E0,-9.761495590E-1,5.438965867E0
1.311477608E0,-9.583544731E-1,-6.287857056E0,-2.915740013E-1,6.367150465E0
1.316515316E0,-9.247900248E-1,-7.053275585E0,1.302151680E-1,7.114835842E0
1.321553077E0,-3.297585249E-1,-7.282545090E0,4.515347481E-1,7.303977498E0
1.326590785E0,1.969566792E-1,-7.111044884E0,3.506360054E-1,7.122408082E0
1.331628545E0,2.214009315E-1,-7.060240269E0,2.394189835E-1,7.067767149E0
1.336666306E0,2.121323198E-1,-6.974818707E0,1.848831177E-1,6.980492667E0
1.341704014E0,1.901810616E-1,-6.866813183E0,1.510701180E-1,6.871107211E0
1.346741775E0,1.721481085E-1,-6.779136181E0,1.688995361E-1,6.783424606E0
1.351779535E0,2.079693824E-1,-6.709065437E0,2.547473907E-1,6.717120405E0
1.356817243E0,2.025864422E-1,-6.603816986E0,4.297633171E-1,6.620886388E0
1.361855004E0,2.258348912E-1,-6.525252342E0,6.005320549E-1,6.556718560E0
1.366892764E0,2.204966694E-1,-6.430044174E0,8.910279274E-1,6.495230375E0
1.371930472E0,1.934674531E-1,-6.384799004E0,1.288865566E0,6.516460881E0
1.376968233E0,1.896929443E-1,-6.288782597E0,1.764934063E0,6.534505506E0
1.382005993E0,1.802427769E-1,-6.160828114E0,2.199599743E0,6.544198158E0
1.387043702E0,1.793795675E-1,-6.057912827E0,2.564393044E0,6.580774766E0
1.392081462E0,1.657370329E-1,-5.929520607E0,2.859657764E0,6.585159521E0
1.397119222E0,1.776298136E-1,-5.799345493E0,3.061975956E0,6.560461665E0
1.402156931E0,1.792835593E-1,-5.671996117E0,3.222037792E0,6.525734447E0
1.407194691E0,1.800814867E-1,-5.490232468E0,3.335619450E0,6.426619563E0
1.412232452E0,1.607709825E-1,-5.359324932E0,3.348487377E0,6.321438029E0
1.417270160E0,1.644460559E-1,-5.203231335E0,3.271234512E0,6.148303348E0
1.422307920E0,1.746434420E-1,-5.060782433E0,3.162143707E0,5.970022779E0
1.427345681E0,1.939161718E-1,-4.961263180E0,3.048294067E0,5.826133584E0
1.432383389E0,1.771636605E-1,-4.809968472E0,2.994861603E0,5.668895808E0
1.437421150E0,1.792666465E-1,-4.669783115E0,3.064213753E0,5.588239150E0
1.442458858E0,1.666380912E-1,-4.560532570E0,3.287480354E0,5.624389092E0
1.447496618E0,1.725233495E-1,-4.396689415E0,3.571413994E0,5.667066263E0
1.452534379E0,1.704726815E-1,-4.293465137E0,3.866027832E0,5.780058392E0
1.457572087E0,1.415200382E-1,-4.138865471E0,4.147645950E0,5.861160485E0
1.462609847E0,1.551657915E-1,-4.009655952E0,4.409297943E0,5.961822341E0
1.467647608E0,1.564804614E-1,-3.812672377E0,4.610509872E0,5.984793904E0
1.472685316E0,1.693108529E-1,-3.624245167E0,4.889791489E0,6.088832400E0
1.477723077E0,1.672420949E-1,-3.408098221E0,5.084515572E0,6.123348920E0
1.482760837E0,1.599159837E-1,-3.163701534E0,5.285491943E0,6.162061798E0
1.487798545E0,1.499781013E-1,-2.942913055E0,5.454404831E0,6.199496975E0
1.492836306E0,1.639319509E-1,-2.666201830E0,5.667645454E0,6.265597408E0
1.497874066E0,1.708397269E-1,-2.440615177E0,5.901252747E0,6.388315321E0
1.502911775E0,1.777404249E-1,-2.170140743E0,6.164817810E0,6.538048725E0
1.507949535E0,1.772117019E-1,-1.945440888E0,6.491842270E0,6.779392325E0
1.512987295E0,1.883606017E-1,-1.663753986E0,6.758300781E0,6.962627844E0
1.518025004E0,1.873251200E-1,-1.408814073E0,7.038623810E0,7.180673571E0
1.523062764E0,2.005784959E-1,-1.164094210E0,7.199454308E0,7.295717195E0
1.528100525E0,1.995216608E-1,-9.084962606E-1,7.334546089E0,7.393290247E0
1.533138233E0,1.960739791E-1,-6.520880461E-1,7.439492226E0,7.470589562E0
1.538175993E0,1.902812123E-1,-3.907765746E-1,7.471698761E0,7.484330006E0
1.543213754E0,2.203676105E-1,-1.705595255E-1,7.431603432E0,7.436826070E0
1.548251462E0,1.957958192E-1,6.759762764E-2,7.324369431E0,7.327297796E0
1.553289222E0,1.981171966E-1,3.158299327E-1,7.181326866E0,7.190998159E0
1.558326931E0,2.250470817E-1,5.519311428E-1,7.047962189E0,7.073121319E0
1.563364691E0,2.335850000E-1,7.682384253E-1,6.993428230E0,7.039374308E0
1.568402452E0,2.381993979E-1,1.014621019E0,7.012651443E0,7.089673831E0
1.573440212E0,2.507390380E-1,1.264612436E0,7.064762115E0,7.181432895E0
1.578477920E0,2.425645143E-1,1.475100756E0,7.185389519E0,7.339249438E0
