"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.082246107E0,1.805409640E-1,6.828476191E-1,6.398038864E-1,9.530083544E-1
1.087284024E0,1.914424747E-1,7.350462079E-1,6.127786636E-1,9.759307555E-1
1.092321888E0,1.927244663E-1,7.894756794E-1,5.242633820E-1,9.670918581E-1
1.097359805E0,1.962879449E-1,8.364429474E-1,4.484128952E-1,9.691438934E-1
1.102397670E0,1.950073540E-1,9.235166311E-1,3.875398636E-1,1.020342091E0
1.107435534E0,2.104132026E-1,9.715400934E-1,3.248767853E-1,1.045805333E0
1.112473451E0,2.067775577E-1,1.042560339E0,2.842454910E-1,1.100220213E0
1.117511316E0,2.056664079E-1,1.083952308E0,2.631454468E-1,1.134238424E0
1.122549232E0,2.117471546E-1,1.129156351E0,2.686185837E-1,1.179824930E0
1.127587097E0,2.178398520E-1,1.199572325E0,2.886133194E-1,1.252886911E0
1.132624961E0,2.239454687E-1,1.276082277E0,3.087539673E-1,1.331865820E0
1.137662878E0,2.276539356E-1,1.337304115E0,3.218841553E-1,1.394208744E0
1.142700743E0,2.455385774E-1,1.373773575E0,3.327913284E-1,1.434675258E0
1.147738659E0,2.466811389E-1,1.392876387E0,3.152666092E-1,1.449258171E0
1.152776524E0,2.715495229E-1,1.454301357E0,3.004150391E-1,1.509629351E0
1.157814388E0,2.629637122E-1,1.519818306E0,2.477006912E-1,1.562162997E0
1.162852305E0,2.567611337E-1,1.565543890E0,2.216367722E-1,1.601866664E0
1.167890170E0,2.625920773E-1,1.603393078E0,1.720323563E-1,1.633835699E0
1.172928086E0,2.709270120E-1,1.647580624E0,1.275749207E-1,1.674574190E0
1.177965951E0,2.697832584E-1,1.714733839E0,1.025285721E-1,1.738852280E0
1.183003816E0,2.735333145E-1,1.718822241E0,8.725070953E-2,1.742636811E0
1.188041732E0,2.844478488E-1,1.802959681E0,6.260299683E-2,1.826333300E0
1.193079597E0,2.834273577E-1,1.837959766E0,4.766750336E-2,1.860295504E0
1.198117513E0,2.895613313E-1,1.845399141E0,2.331066132E-2,1.868123963E0
1.203155378E0,2.908741832E-1,1.873012543E0,-9.155273438E-4,1.895464221E0
1.208193295E0,3.089357018E-1,1.899231791E0,-3.695106506E-2,1.924548790E0
1.213231159E0,2.923750579E-1,1.925588489E0,-5.830764771E-2,1.948531238E0
1.218269024E0,2.902513146E-1,1.983657837E0,-9.615993500E-2,2.007085193E0
1.223306941E0,2.786992192E-1,2.030501366E0,-1.266326904E-1,2.053447075E0
1.228344805E0,2.957310677E-1,2.006918907E0,-1.806554794E-1,2.036618955E0
1.233382722E0,3.032686710E-1,2.041702032E0,-2.010631561E-1,2.073872095E0
1.238420586E0,2.941750884E-1,2.096437931E0,-2.071304321E-1,2.127085799E0
1.243458451E0,2.852488756E-1,2.090331554E0,-2.037229538E-1,2.119517863E0
1.248496368E0,2.789375782E-1,2.092591286E0,-2.289352417E-1,2.123477291E0
1.253534232E0,2.822332680E-1,2.122172356E0,-2.207994461E-1,2.152213633E0
1.258572149E0,2.973886728E-1,2.131275177E0,-2.152252197E-1,2.162659427E0
1.263610013E0,2.957369685E-1,2.136543751E0,-2.549486160E-1,2.171929638E0
1.268647878E0,2.917146683E-1,2.145132542E0,-2.612571716E-1,2.180583954E0
1.273685795E0,3.043938577E-1,2.154522896E0,-3.104228973E-1,2.197950615E0
1.278723659E0,2.955848575E-1,2.155211687E0,-3.095016479E-1,2.197293584E0
1.283761576E0,2.820812464E-1,2.166236877E0,-3.443908691E-1,2.211505620E0
1.288799441E0,2.949459553E-1,2.137658119E0,-3.863096237E-1,2.192215883E0
1.293837357E0,2.887486219E-1,2.171864510E0,-4.233350754E-1,2.231498107E0
1.298875222E0,2.922259867E-1,2.140099764E0,-4.436464310E-1,2.205049927E0
1.303913086E0,2.791295648E-1,2.140316963E0,-4.402523041E-1,2.202882681E0
1.308951003E0,2.851631641E-1,2.150822878E0,-4.489727020E-1,2.215611331E0
1.313988868E0,2.959553599E-1,2.162155628E0,-4.412012100E-1,2.226469188E0
1.319026784E0,2.877022624E-1,2.155289412E0,-4.218282700E-1,2.214945627E0
1.324064649E0,2.628134191E-1,2.120880127E0,-4.099426270E-1,2.176064421E0
1.329102513E0,2.831804156E-1,2.147002220E0,-3.888597488E-1,2.200232166E0
1.334140430E0,2.819824815E-1,2.114357471E0,-4.156475067E-1,2.173196836E0
1.339178295E0,2.641467154E-1,2.123269081E0,-4.352836609E-1,2.183464436E0
1.344216211E0,2.677639723E-1,2.059403181E0,-4.240865707E-1,2.119596289E0
1.349254076E0,2.595091164E-1,2.058665037E0,-4.535388947E-1,2.123945443E0
1.354291941E0,2.727070749E-1,2.042121887E0,-4.449577332E-1,2.107751962E0
1.359329857E0,2.691992521E-1,2.043175459E0,-4.627542496E-1,2.112149542E0
1.364367722E0,2.586131692E-1,1.997518063E0,-4.853401184E-1,2.071838365E0
1.369405638E0,2.647264600E-1,1.967387438E0,-4.485559464E-1,2.035164825E0
1.374443503E0,2.565315366E-1,1.964406967E0,-4.478664398E-1,2.031080380E0
1.379481420E0,2.484213263E-1,1.938494205E0,-4.141130447E-1,1.997739361E0
1.384519284E0,2.593545914E-1,1.906459332E0,-3.855485916E-1,1.962269019E0
1.389557149E0,2.225717008E-1,1.880281925E0,-3.621129990E-1,1.927725111E0
1.394595066E0,2.240341306E-1,1.871785760E0,-3.437519073E-1,1.916230309E0
1.399632930E0,2.467475235E-1,1.849989653E0,-3.636503220E-1,1.901469856E0
1.404670847E0,2.336429656E-1,1.774703503E0,-3.478736877E-1,1.823506967E0
1.409708711E0,2.158767432E-1,1.772172451E0,-3.180809021E-1,1.813387279E0
1.414746576E0,2.433121502E-1,1.737385392E0,-3.432188034E-1,1.787598375E0
1.419784493E0,2.111179680E-1,1.691981077E0,-3.136091232E-1,1.733701660E0
1.424822357E0,2.100888640E-1,1.643168211E0,-3.151636124E-1,1.686258344E0
1.429860274E0,2.256320119E-1,1.614775419E0,-2.716331482E-1,1.652934973E0
1.434898138E0,2.148770541E-1,1.589896202E0,-2.498683929E-1,1.623692180E0
1.439936003E0,2.017528266E-1,1.525883198E0,-2.282934189E-1,1.556001806E0
1.444973920E0,2.076802254E-1,1.496690750E0,-1.807794571E-1,1.521806653E0
1.450011784E0,2.063198537E-1,1.471103668E0,-1.431436539E-1,1.492381985E0
1.455049701E0,2.095778137E-1,1.430127740E0,-1.413993835E-1,1.452302309E0
1.460087566E0,1.984812915E-1,1.381043911E0,-1.253776550E-1,1.400855690E0
1.465125482E0,1.826385856E-1,1.321570277E0,-9.992885590E-2,1.337867941E0
1.470163347E0,1.645001471E-1,1.282630801E0,-8.886051178E-2,1.296186044E0
1.475201211E0,1.749506891E-1,1.211970329E0,-8.253669739E-2,1.227310934E0
1.480239128E0,1.544245631E-1,1.183419704E0,-5.716228485E-2,1.194820769E0
1.485276993E0,1.577861607E-1,1.142052174E0,-2.475261688E-2,1.153166220E0
1.490314909E0,1.444474608E-1,1.090317965E0,9.901046753E-3,1.099889251E0
1.495352774E0,1.335435361E-1,1.068841696E0,6.341648102E-2,1.079017190E0
1.500390638E0,1.416142434E-1,1.020359874E0,8.579540253E-2,1.033706785E0
1.505428555E0,1.209594160E-1,9.331951737E-1,1.390399933E-1,9.512184462E-1
1.510466420E0,1.264846325E-1,8.647378683E-1,1.611766815E-1,8.886775938E-1
1.515504336E0,1.271685660E-1,8.575671911E-1,1.714677811E-1,8.837389498E-1
1.520542201E0,9.690704942E-2,7.972400784E-1,1.937704086E-1,8.261535512E-1
1.525580118E0,1.000910550E-1,7.411810160E-1,2.398653030E-1,7.854316529E-1
1.530617982E0,8.180834353E-2,6.751972437E-1,2.525873184E-1,7.255234499E-1
1.535655847E0,8.025619388E-2,6.040589809E-1,2.559709549E-1,6.609458668E-1
1.540693763E0,8.345419168E-2,5.563606620E-1,2.809619904E-1,6.288413380E-1
1.545731628E0,8.189839125E-2,5.343692303E-1,3.250188828E-1,6.307892635E-1
1.550769545E0,6.120732427E-2,4.191915691E-1,3.547592163E-1,5.525595078E-1
1.555807409E0,5.255472660E-2,3.731054962E-1,3.869228363E-1,5.400731356E-1
